	question	class
1574	Co nastane , pokud je utajené technické řešení vyzrazeno?	58
1575	Co se stane, pokud je utajené technické řešení vyzrazeno?	58
1576	kvalifikované zveřejnění technického řešení	58
1577	kvalifikované zveřejnění vynálezu	58
1578	důsledky kvalifikovaného zveřejnění technického řešení	58
1579	důsledky kvalifikovaného zveřejnění vynálezu	58
1580	dohoda o utajování	58
1581	Jak lze zabránit konkurenci ve využití mého technického řešení?	58
1582	obchodní tajemství	58
1583	ochrana know-how	58
1584	Jak mohu podat přihlášku užitného vzoru?	59
1585	Kam mohu podat přihlášku užitného vzoru?	59
1586	Jak  podat přihlášku užitného vzoru?	59
1587	Kam podat přihlášku užitného vzoru?	59
1588	Jak  mám podat přihlášku užitného vzoru?	59
1589	Kam mám podat přihlášku užitného vzoru?	59
1590	Jak  můžu podat přihlášku užitného vzoru?	59
1591	Kam můžu podat přihlášku užitného vzoru?	59
1592	Je možné podání přihlášky užitného vzoru elektronicky?	59
1593	Můžu podání přihlášky užitného vzoru elektronicky?	59
1594	Mohu podání přihlášky užitného vzoru elektronicky?	59
1595	Jde podání přihlášky užitného vzoru elektronicky?	59
1596	Kdo může podat přihlášku užitného vzoru?	59
1597	Kdo je oprávněn podat přihlášku užitného vzoru?	59
1598	Může právnická osoba podat přihlášku užitného vzoru?	59
1599	formulář podání užitného vzoru	59
1600	formulář přihlášky užitného vzoru	59
1601	Je možné podat přihlášku užitného vzoru do datové schránky?	59
1602	Můžu podat přihlášku užitného vzoru do datové schránky?	59
1603	Mohu podat přihlášku užitného vzoru do datové schránky?	59
1604	Jde podat přihlášku užitného vzoru do datové schránky?	59
1605	pomoc s přihláškou užitného vzoru	60
1606	pomoc při přípravě přihlášky užitného vzoru	60
1607	náležitosti přihlášky užitného vzoru	60
1608	části přihlášky užitného vzoru	60
1609	součásti přihlášky užitného vzoru	60
1610	přílohy přihlášky užitného vzoru	60
1611	podlohy přihlášky užitného vzoru	60
1612	žádost o zápis užitného vzoru	60
1613	žádost o zapsání užitného vzoru	60
1614	žádost o registraci užitného vzoru	60
1615	Kde mohu najít formulář pro podání přihlášky užitného vzoru?	60
1616	Kde lze najít formulář pro podání přihlášky užitného vzoru?	60
1617	Kde je možné najít formulář pro podání přihlášky užitného vzoru?	60
1618	Kde můžu najít formulář pro podání přihlášky užitného vzoru?	60
1619	Jaké jsou části přihlášky užitného vzoru?	60
1620	popis technického řešení	60
1621	popis technického řešení v přihlášce užitného vzoru	60
1622	Co může být přílohou v přihlášce užitného vzoru?	60
1623	Co znamená priorita u užitného vzoru?	60
1624	Co znamená právo přednosti u užitného vzoru?	60
1625	název technického řešení	60
1626	název technického řešení užitného vzoru	60
1627	Jak lze vymazat užitný vzor?	61
1628	Jak je možné vymazat užitný vzor?	61
1629	Jak můžu vymazat užitný vzor?	61
1630	Jak mohu vymazat užitný vzor?	61
1631	Jak co když chci vymazat užitný vzor?	61
1632	výmaz užitného vzoru z rejstříku	61
1633	Co je zapotřebí pro výmaz užitného vzoru z rejstříku?	61
1634	Co mám udělat pro výmaz užitného vzoru z rejstříku?	61
1635	Co je potřeba pro výmaz užitného vzoru z rejstříku?	61
1636	Co je nutné pro výmaz užitného vzoru z rejstříku?	61
1637	proces výmazu užitného vzoru	61
1638	proces vymazání užitného vzoru	61
1639	důvody pro výmaz užitného vzoru z rejstříku	61
1640	formulář pro podání návrhu na výmaz užitného vzoru z rejstříku	61
1641	formulář pro výmaz užitného vzoru	61
1642	zastoupení v  žádosti o výmaz užitného vzoru z rejstříku	61
1643	pomoc s žádosti o výmaz užitného vzoru z rejstříku	61
1644	zastoupení v výmazem užitného vzoru	61
1645	pomoc s výmazem užitného vzoru	61
1646	účinky výmazu užitného vzoru	61
1647	důsledky výmazu užitného vzoru	61
1648	následky výmazu užitného vzoru	61
1649	částečný výmaz užitného vzoru	61
1650	úplný výmaz užitného vzoru	61
1651	rozsah výmazu užitného vzoru	61
1652	Kolik stojí podání návrhu na výmaz užitného vzoru z rejstříku?	61
1653	Jaký je poplatek za podání návrhu na výmaz užitného vzoru z rejstříku?	61
1654	Kolik se platí za podání návrhu na výmaz užitného vzoru z rejstříku?	61
1655	Je možné požádat o výmaz užitného vzoru z rejstříku?	61
1656	Je možné požádat o částečný výmaz užitného vzoru z rejstříku?	61
1657	Je možné požádat o úplný výmaz užitného vzoru z rejstříku?	61
1658	Co znamená označení původu?	62
1659	Co je to označení původu?	62
1660	Co je označení původu?	62
1661	Které produkty mohou získat označení původu?	62
1662	podmínky pro udělení označení původu	62
1663	Jaké produkty mohou získat zeměpisné označení?	62
1664	Jaká je rozdíl mezi označením původu a zeměpisným označením?	62
1665	Co je to zeměpisné označení?	62
1666	Co je zeměpisné označení?	62
1667	Co znamená zeměpisné označení?	62
1668	informace o označení původu a zeměpisných označeních	62
1669	produkty, které jsou spojeny s lokalitou	62
1670	lokální produkty	62
1671	proces získání označení původu proces získání zeměpisného označení	62
1672	Co se myslí pod označením původu a zeměpisným označením?	62
1673	Jaké jsou možnosti podání do Úřadu?	63
1674	Jaké jsou obecně možnosti podání do Úřadu?	63
1675	Jak doručit dokumenty na Úřad průmyslového vlastnictví?	63
1676	Kde si mohu stáhnout elektronické formuláře pro podání na Úřad?	63
1677	Kde najdu elektronické formuláře pro podání na Úřad?	63
1678	Kde mohu najít elektronické formuláře pro podání na Úřad?	63
1679	Kde můžu najít elektronické formuláře pro podání na Úřad?	63
1680	Kde jsou elektronické formuláře pro podání na Úřad?	63
1681	Jaký poplatek mohu ušetřit při přihlášení Identitou občana u elektronického podání?	63
1682	elektronické podání bez zaručeného elektronického podpisu	63
1683	podání do datové schránky	63
1684	elektronické podání	63
1685	e-podání	63
1686	sleva při podání elektronicky	63
1687	sleva při elektronickém podání	63
1688	elektronicky vyplnitelné formuláře	63
1689	sleva 20 %	63
1690	Je možné doručit do datové schránky ?	63
1691	Je možné doručení do datové schránky ?	63
1692	Je možné doručit  e-mailem ?	63
1693	Je možné doručení e-mailem ?	63
1694	Je možné doručit  poštou?	63
1695	Je možné doručení poštou?	63
1696	Kde mohu najít rešeršní databázi patentů a užitných vzorů?	64
1697	Jaké informace zahrnuje rešeršní databáze patentů a užitných vzorů?	64
1698	odkazy na zahraniční databáze patentů a užitných vzorů	64
1699	Jak využít rešeršních služeb Úřadu pro patenty a užitné vzory	64
1700	Jak objednat rešeršní služby Úřadu pro patenty a užitné vzory	64
1701	forma objednání rešeršních služeb patentů a užitných vzorů	64
1702	formulář objednávky rešeršních služeb patentů a užitných vzorů	64
1703	objednávka rešeršních služeb patentů a užitných vzorů	64
1704	Jak dlouho trvá zpracování rešerše na patent?	64
1705	Jak dlouho trvá zpracovat rešerši na patent?	64
1706	Jaké jsou náklady na rešeršní služby Úřadu?	64
1707	Kolik stojí rešeršní služby Úřadu?	64
1708	ceník rešeršních služeb Úřadu	64
1709	poplatek za rešeršní služby Úřadu	64
1710	placení za rešeršní služby Úřadu	64
1711	Kde najdu informace k přihlašování do zahraničí?	65
1712	Kde najdu obecné informace k přihlašování do zahraničí?	65
1713	přihlašování do zahraničí	65
1714	přihláška do zahraničí	65
1715	přihlášení do zahraničí	65
1716	zastoupení při přihlašování do zahraničí	65
1717	pomoc při přihlašování do zahraničí	65
1718	zastupování při přihlašování do zahraničí	65
1719	Existuje nějaká stránka, která by mi pomohla s přihlašováním do zahraničí?	65
1720	Jaké stránky by mi mohly pomoci s přihlašováním do zahraničí?	65
1721	Jaké jsou moje možnosti, pokud potřebuji odbornou pomoc při přihlašování do zahraničí?	65
1722	Kdo mi pomůže s přihlášením do zahraničí?	65
1723	Kde mohu nalézt více informací o zastupování při přihlašování do zahraničí?	65
1724	Kolik let platí patent?	66
1725	Jak dlouho platí patent?	66
1726	Kolik let platí udělený patent?	66
1727	Jak dlouho platí udělený patent?	66
1728	účinky udělení patentu	66
1729	účinky zápisu patentu	66
1730	Co znamená priorita u vynálezu ?	66
1731	Co znamená právo přednosti u vynálezu ?	66
1732	Co znamená priorita u patentu?	66
1733	Co znamená právo přednosti u patentu?	66
1734	Co udělat po udělení patentu?	66
1735	povinnosti majitele patentu	66
1736	zveřejnění přihlášky vynálezu	66
1737	udržovací poplatky za patent	66
1738	variabilní symbol pro platbu udržovacích poplatků za patent	66
1739	Jak dlouho lze platit udržovací poplatky za patent?	66
1740	Je nějaká žádost o prodloužení patentu?	66
1741	Existuje žádost o prodloužení patentu?	66
1742	Kde najdu žádost o prodloužení patentu?	66
1743	Je nějaká žádost o udržení patentu?	66
1744	Existuje žádost o udržení patentu?	66
1745	Kde najdu žádost o udržení patentu?	66
1746	Je nějaká žádost o udržování patentu?	66
1747	Existuje žádost o udržování patentu?	66
1748	Kde najdu žádost o udržování patentu?	66
1749	Jak mohu podat přihlášku patentu ?	67
1750	Kam mohu podat přihlášku patentu ?	67
1751	Jak  podat přihlášku patentu ?	67
1752	Kam podat přihlášku patentu ?	67
1753	Jak  mám podat přihlášku patentu ?	67
1754	Kam mám podat přihlášku patentu ?	67
1755	Jak  můžu podat přihlášku patentu ?	67
1756	Kam můžu podat přihlášku patentu ?	67
1757	Jak mohu podat přihlášku vynálezu?	67
1758	Kam mohu podat přihlášku vynálezu?	67
1759	Jak  podat přihlášku vynálezu?	67
1760	Kam podat přihlášku vynálezu?	67
1761	Jak  mám podat přihlášku vynálezu?	67
1762	Kam mám podat přihlášku vynálezu?	67
1763	Jak  můžu podat přihlášku vynálezu?	67
1764	Kam můžu podat přihlášku vynálezu?	67
1765	Je možné podání přihlášky patentu elektronicky?	67
1766	Můžu podání přihlášky patentu elektronicky?	67
1767	Mohu podání přihlášky patentu elektronicky?	67
1768	Jde podání přihlášky patentu elektronicky?	67
1769	Je možné podání přihlášky vynálezu elektronicky?	67
1770	Můžu podání přihlášky vynálezu elektronicky?	67
1771	Mohu podání přihlášky vynálezu elektronicky?	67
1772	Jde podání přihlášky vynálezu elektronicky?	67
1773	Kdo může podat přihlášku patentu ?	67
1774	Kdo je oprávněn podat přihlášku patentu ?	67
1775	Kdo může podat přihlášku vynálezu?	67
1776	Kdo je oprávněn podat přihlášku vynálezu?	67
1777	Může právnická osoba podat přihlášku patentu ?	67
1778	Může právnická osoba podat přihlášku vynálezu?	67
1779	formulář podání patentu	67
1780	formulář přihlášky patentu	67
1781	formulář podání  vynálezu	67
1782	formulář přihlášky vynálezu	67
1783	sleva na správní poplatek při elektronickém podání přihlášky patentu	67
1784	sleva na správní poplatek při elektronickém podání přihlášky vynálezu	67
1785	Je možné podat přihlášku patentu do datové schránky?	67
1786	Můžu podat přihlášku patentu do datové schránky?	67
1787	Mohu podat přihlášku patentu do datové schránky?	67
1788	Jde podat přihlášku patentu do datové schránky?	67
1789	Je možné podat přihlášku vynálezu do datové schránky?	67
1790	Můžu podat přihlášku vynálezu do datové schránky?	67
1791	Mohu podat přihlášku vynálezu do datové schránky?	67
1792	Jde podat přihlášku vynálezu do datové schránky?	67
1793	pomoc pro přihlášku patentu	68
1794	odborné zastoupení pro přihlášku patentu	68
1795	pomoc pro podání přihlášky patentu	68
1796	odborné zastoupení pro podání přihlášky patentu	68
1797	pomoc pro přihlášku  vynálezu	68
1798	odborné zastoupení pro přihlášku  vynálezu	68
1799	pomoc pro podání přihlášky vynálezu	68
1800	odborné zastoupení pro podání přihlášky vynálezu	68
1801	Existují advokátní kanceláře, které se zabývají patenty ?	68
1802	Existují advokátní kanceláře, které se zabývají vynálezy?	68
1803	právní zastoupení pro žadatele o patentu	68
1804	právní zastoupení pro přihlášku patentu	68
1805	právní zastoupení pro podání přihlášky patentu	68
1806	právní zastoupení pro žadatele o  vynálezu	68
1807	právní zastoupení pro přihlášku  vynálezu	68
1808	právní zastoupení pro podání přihlášky vynálezu	68
1809	Kdo mě může zastupovat při podávání přihlášky patentu ?	68
1810	Kdo mi může pomoci při podávání přihlášky patentu ?	68
1811	Kdo mě může zastupovat při podávání přihlášky vynálezu?	68
1812	Kdo mi může pomoci při podávání přihlášky vynálezu?	68
1813	informace o zastupování při podávání přihlášky patentu	68
1814	informace o zastupování při podávání přihlášky vynálezu	68
1815	Jaké následky může mít nesprávně formulované patentové nároky?	68
1816	následky nesprávně formulovaných patentových nároků?	68
1817	Proč je vhodné nechat se zastoupit?	68
1818	přihláška vynálezu	69
1819	přihláška patentu	69
1820	části přihlášky vynálezu	69
1821	části přihlášky patentu	69
1822	požadavky přihlášky vynálezu	69
1823	náležitosti přihlášky vynálezu	69
1824	požadavky přihlášky patentu	69
1825	náležitosti přihlášky patentu	69
1826	žádost o udělení patentu	69
1827	formulář žádosti o udělení patentu	69
1828	popis vynálezu v přihlášce	69
1829	Co má být uvedeno v patentových nárocích žádosti?	69
1830	patentové nároky	69
1831	název patentu	69
1832	vymezení patentu	69
1833	vynálezecká myšlenka	69
1834	anotace v přihlášce vynálezu	69
1835	anotace v přihlášce patentu	69
1836	přílohy žádosti o udělení patentu	69
1837	podlohy žádosti o udělení patentu	69
1838	Co je to právo přednosti u patentu?	69
1839	Co je to priorita u patentu?	69
1840	Kde najdu podrobnější informace o požadavcích na přihlášku vynálezu?	69
1841	Jak mohu podat přihlášku vynálezu ?	70
1842	Kam mohu podat přihlášku vynálezu ?	70
1843	Jak  podat přihlášku vynálezu ?	70
1844	Kam podat přihlášku vynálezu ?	70
1845	Jak  mám podat přihlášku vynálezu ?	70
1846	Kam mám podat přihlášku vynálezu ?	70
1847	Jak  můžu podat přihlášku vynálezu ?	70
1848	Kam můžu podat přihlášku vynálezu ?	70
1849	Jak mohu podat přihlášku patentu?	70
1850	Kam mohu podat přihlášku patentu?	70
1851	Jak  podat přihlášku patentu?	70
1852	Kam podat přihlášku patentu?	70
1853	Jak  mám podat přihlášku patentu?	70
1854	Kam mám podat přihlášku patentu?	70
1855	Jak  můžu podat přihlášku patentu?	70
1856	Kam můžu podat přihlášku patentu?	70
1857	Je možné podání přihlášky vynálezu elektronicky?	70
1858	Můžu podání přihlášky vynálezu elektronicky?	70
1859	Mohu podání přihlášky vynálezu elektronicky?	70
1860	Jde podání přihlášky vynálezu elektronicky?	70
1861	Je možné podání přihlášky patentu elektronicky?	70
1862	Můžu podání přihlášky patentu elektronicky?	70
1863	Mohu podání přihlášky patentu elektronicky?	70
1864	Jde podání přihlášky patentu elektronicky?	70
1865	Kdo může podat přihlášku vynálezu ?	70
1866	Kdo je oprávněn podat přihlášku vynálezu ?	70
1867	Kdo může podat přihlášku patentu?	70
1868	Kdo je oprávněn podat přihlášku patentu?	70
1869	Může právnická osoba podat přihlášku vynálezu ?	70
1870	Může právnická osoba podat přihlášku patentu?	70
1871	zkoumání přihlášky vynálezu	70
1872	připomínky k patentovatelnosti	70
1873	připomínky k přihlášce patentu	70
1874	Jak může být patent zrušen?	71
1875	podmínky pro zrušení patentu	71
1876	návrh na zrušení patentu	71
1877	pomoc s návrhem na zrušení patentu	71
1878	zastoupení s návrhem na zrušení patentu	71
1879	Jak je možné zrušit patent?	71
1880	Jak lze zrušit patent?	71
1881	Jak můžu zrušit patent?	71
1882	Jak mohu zrušit patent?	71
1883	jak bych mohl nechat zrušit patent?	71
1884	Kolik stojí podání návrhu na zrušení patentu?	71
1885	Kolik stojí podání žádosti na zrušení patentu?	71
1886	důsledky zrušení patentu	71
1887	následky zrušení patentu	71
1888	účinky zrušení patentu	71
1889	důsledky  výmazu patentu	71
1890	následky  výmazu patentu	71
1891	účinky výmazu patentu	71
1892	částečné zrušení patentu	71
1893	částečný výmaz patentu	71
1894	zrušení patentu v plném rozsahu	71
1895	výmaz patentu v plném rozsahu	71
1896	úplné zrušení patentu	71
1897	úplné výmaz patentu	71
1898	formulář pro výmaz patentu	71
1899	formulář pro zrušení patentu	71
1900	Jak odůvodnit návrh na zrušení patentu?	71
1901	Jak odůvodnit návrh na výmaz patentu?	71
1902	Je možné zrušit patent částečně?	71
1903	důkazy na výmaz patentu	71
1904	důkazy na zrušení patentu	71
1905	Jak ověřit novost?	72
1906	Kde ověřit novost?	72
1907	novost	72
1908	novost obecně	72
1909	Kde lze provést rešerši?	72
1910	Kde je možné provést rešerši?	72
1911	Jak můžu provést rešerši?	72
1912	Jak mohu provést rešerši?	72
1913	rešeršní služby	72
1914	objednání rešeršní služby u Úřadu?	72
1915	objednávka rešeršní služby u Úřadu?	72
1916	Jak dlouho trvá zpracování rešerše ?	72
1917	Jak dlouho trvá zpracovat rešerši?	72
1918	Kolik stojí provedení rešerše u Úřadu?	72
1919	Jaký je poplatek za provedení rešerše u Úřadu?	72
1920	Kolik se platí za provedení rešerše u Úřadu?	72
1921	Kolik zaplatím za provedení rešerše u Úřadu?	72
1922	poplatek za výstupy z rešerše	72
1923	Jak podat žádost o rešerši u úřadu?	72
1924	Jakou cestou podat žádost o rešerši u úřadu?	72
1925	Jakým způsobem podat žádost o rešerši u úřadu?	72
1926	rešerše úřadem	72
1927	formulář objednávky rešeršních služeb	72
1928	národní databáze průmyslových práv	73
1929	česká databáze průmyslových práv	73
1930	tuzemská databáze průmyslových práv	73
1931	Jaké národní databáze jsou k dispozici?	73
1932	informativní rešerše	73
1933	odkazy na národní databáze	73
1934	odkazy na české databáze	73
1935	bezplatná rešerše	73
1936	rešerše zdarma	73
1937	rešerše napříč všemi druhy průmyslových práv	73
1938	národní průmyslověprávní databáze	73
1939	souhrnná rešerše	73
1940	odkazy na zahraniční databáze	74
1941	zahraniční databáze	74
1942	volně dostupné zahraniční databáze	74
1943	zahraniční databáze na internetu	74
1944	Jaké online zahraniční databáze jsou dostupné na internetu a kde je mohu najít?	74
1945	Jaký je odkaz na zahraniční online databáze, které jsou volně dostupné na internetu?	74
1946	Rozhodnutí Evropského soudního dvora	74
1947	Jaké třídící systémy se využívají při rešerších?	75
1948	třídící systémy	75
1949	třídění	75
1950	třídící systémy pro rešerše	75
1951	mezinárodní třídění	75
1952	mezinárodní třídící systémy	75
1953	nicejské třídění	75
1954	niceské třídění	75
1955	nyceské třídění	75
1956	Locarnské třídění	75
1957	locarnský třídicí systém	75
1958	sysmém locarno	75
1959	systém lokarno	75
1960	lokarnské třídění	75
1961	odkaz na třídníky	75
1962	Mezinárodní patentové třídění	75
1963	Mezinárodní třídění průmyslových vzorů	75
1964	Mezinárodní třídění výrobků a služeb	75
1965	Vídeňské Mezinárodní třídění	75
