	question	class
1551	jaky formular potrebuji pro prodlouzeni platnosti zapisu uzitneho vzoru?	57
1552	jaky formular je pro prodlouzeni platnosti zapisu uzitneho vzoru?	57
1553	formular pro obnovu platnosti zapisu uzitneho vzoru?	57
1554	formular pro prodlouzeni platnosti zapisu uzitneho vzoru?	57
1555	platnost uzitneho vzoru	57
1556	platnost registrace uzitneho vzoru	57
1557	platnost zapisu uzitneho vzoru	57
1558	jak lze chranit technicke reseni?	58
1559	jak je mozne chranit technicke reseni?	58
1560	jak mohu chranit technicke reseni?	58
1561	jak muzu chranit technicke reseni?	58
1562	jakymi zpusoby lze chranit technicke reseni?	58
1563	ochrana technickeho reseni	58
1564	jake jsou moznosti, pokud nechci zverejnit sve technicke reseni?	58
1565	co je vylucne pravo k predmetu ochrany technickeho reseni ?	58
1566	co znamena vylucne pravo k predmetu ochrany technickeho reseni ?	58
1567	co je vylucne pravo k predmetu ochrany vynalezu?	58
1568	co znamena vylucne pravo k predmetu ochrany vynalezu?	58
1569	vyucne pravo k patentu	58
1570	vylucne pravo k uzitnemu vzoru	58
1571	vyucne pravo k technickemu reseni	58
1572	utajeni technickeho reseni	58
1573	utajeni vynalezu	58
1574	co nastane , pokud je utajene technicke reseni vyzrazeno?	58
1575	co se stane, pokud je utajene technicke reseni vyzrazeno?	58
1576	kvalifikovane zverejneni technickeho reseni	58
1577	kvalifikovane zverejneni vynalezu	58
1578	dusledky kvalifikovaneho zverejneni technickeho reseni	58
1579	dusledky kvalifikovaneho zverejneni vynalezu	58
1580	dohoda o utajovani	58
1581	jak lze zabranit konkurenci ve vyuziti meho technickeho reseni?	58
1582	obchodni tajemstvi	58
1583	ochrana know-how	58
1584	jak mohu podat prihlasku uzitneho vzoru?	59
1585	kam mohu podat prihlasku uzitneho vzoru?	59
1586	jak  podat prihlasku uzitneho vzoru?	59
1587	kam podat prihlasku uzitneho vzoru?	59
1588	jak  mam podat prihlasku uzitneho vzoru?	59
1589	kam mam podat prihlasku uzitneho vzoru?	59
1590	jak  muzu podat prihlasku uzitneho vzoru?	59
1591	kam muzu podat prihlasku uzitneho vzoru?	59
1592	je mozne podani prihlasky uzitneho vzoru elektronicky?	59
1593	muzu podani prihlasky uzitneho vzoru elektronicky?	59
1594	mohu podani prihlasky uzitneho vzoru elektronicky?	59
1595	jde podani prihlasky uzitneho vzoru elektronicky?	59
1596	kdo muze podat prihlasku uzitneho vzoru?	59
1597	kdo je opravnen podat prihlasku uzitneho vzoru?	59
1598	muze pravnicka osoba podat prihlasku uzitneho vzoru?	59
1599	formular podani uzitneho vzoru	59
1600	formular prihlasky uzitneho vzoru	59
1601	je mozne podat prihlasku uzitneho vzoru do datove schranky?	59
1602	muzu podat prihlasku uzitneho vzoru do datove schranky?	59
1603	mohu podat prihlasku uzitneho vzoru do datove schranky?	59
1604	jde podat prihlasku uzitneho vzoru do datove schranky?	59
1605	pomoc s prihlaskou uzitneho vzoru	60
1606	pomoc pri priprave prihlasky uzitneho vzoru	60
1607	nalezitosti prihlasky uzitneho vzoru	60
1608	casti prihlasky uzitneho vzoru	60
1609	soucasti prihlasky uzitneho vzoru	60
1610	prilohy prihlasky uzitneho vzoru	60
1611	podlohy prihlasky uzitneho vzoru	60
1612	zadost o zapis uzitneho vzoru	60
1613	zadost o zapsani uzitneho vzoru	60
1614	zadost o registraci uzitneho vzoru	60
1615	kde mohu najit formular pro podani prihlasky uzitneho vzoru?	60
1616	kde lze najit formular pro podani prihlasky uzitneho vzoru?	60
1617	kde je mozne najit formular pro podani prihlasky uzitneho vzoru?	60
1618	kde muzu najit formular pro podani prihlasky uzitneho vzoru?	60
1619	jake jsou casti prihlasky uzitneho vzoru?	60
1620	popis technickeho reseni	60
1621	popis technickeho reseni v prihlasce uzitneho vzoru	60
1622	co muze byt prilohou v prihlasce uzitneho vzoru?	60
1623	co znamena priorita u uzitneho vzoru?	60
1624	co znamena pravo prednosti u uzitneho vzoru?	60
1625	nazev technickeho reseni	60
1626	nazev technickeho reseni uzitneho vzoru	60
1627	jak lze vymazat uzitny vzor?	61
1628	jak je mozne vymazat uzitny vzor?	61
1629	jak muzu vymazat uzitny vzor?	61
1630	jak mohu vymazat uzitny vzor?	61
1631	jak co kdyz chci vymazat uzitny vzor?	61
1632	vymaz uzitneho vzoru z rejstriku	61
1633	co je zapotrebi pro vymaz uzitneho vzoru z rejstriku?	61
1634	co mam udelat pro vymaz uzitneho vzoru z rejstriku?	61
1635	co je potreba pro vymaz uzitneho vzoru z rejstriku?	61
1636	co je nutne pro vymaz uzitneho vzoru z rejstriku?	61
1637	proces vymazu uzitneho vzoru	61
1638	proces vymazani uzitneho vzoru	61
1639	duvody pro vymaz uzitneho vzoru z rejstriku	61
1640	formular pro podani navrhu na vymaz uzitneho vzoru z rejstriku	61
1641	formular pro vymaz uzitneho vzoru	61
1642	zastoupeni v  zadosti o vymaz uzitneho vzoru z rejstriku	61
1643	pomoc s zadosti o vymaz uzitneho vzoru z rejstriku	61
1644	zastoupeni v vymazem uzitneho vzoru	61
1645	pomoc s vymazem uzitneho vzoru	61
1646	ucinky vymazu uzitneho vzoru	61
1647	dusledky vymazu uzitneho vzoru	61
1648	nasledky vymazu uzitneho vzoru	61
1649	castecny vymaz uzitneho vzoru	61
1650	uplny vymaz uzitneho vzoru	61
1651	rozsah vymazu uzitneho vzoru	61
1652	kolik stoji podani navrhu na vymaz uzitneho vzoru z rejstriku?	61
1653	jaky je poplatek za podani navrhu na vymaz uzitneho vzoru z rejstriku?	61
1654	kolik se plati za podani navrhu na vymaz uzitneho vzoru z rejstriku?	61
1655	je mozne pozadat o vymaz uzitneho vzoru z rejstriku?	61
1656	je mozne pozadat o castecny vymaz uzitneho vzoru z rejstriku?	61
1657	je mozne pozadat o uplny vymaz uzitneho vzoru z rejstriku?	61
1658	co znamena oznaceni puvodu?	62
1659	co je to oznaceni puvodu?	62
1660	co je oznaceni puvodu?	62
1661	ktere produkty mohou ziskat oznaceni puvodu?	62
1662	podminky pro udeleni oznaceni puvodu	62
1663	jake produkty mohou ziskat zemepisne oznaceni?	62
1664	jaka je rozdil mezi oznacenim puvodu a zemepisnym oznacenim?	62
1665	co je to zemepisne oznaceni?	62
1666	co je zemepisne oznaceni?	62
1667	co znamena zemepisne oznaceni?	62
1668	informace o oznaceni puvodu a zemepisnych oznacenich	62
1669	produkty, ktere jsou spojeny s lokalitou	62
1670	lokalni produkty	62
1671	proces ziskani oznaceni puvodu proces ziskani zemepisneho oznaceni	62
1672	co se mysli pod oznacenim puvodu a zemepisnym oznacenim?	62
1673	jake jsou moznosti podani do uradu?	63
1674	jake jsou obecne moznosti podani do uradu?	63
1675	jak dorucit dokumenty na urad prumysloveho vlastnictvi?	63
1676	kde si mohu stahnout elektronicke formulare pro podani na urad?	63
1677	kde najdu elektronicke formulare pro podani na urad?	63
1678	kde mohu najit elektronicke formulare pro podani na urad?	63
1679	kde muzu najit elektronicke formulare pro podani na urad?	63
1680	kde jsou elektronicke formulare pro podani na urad?	63
1681	jaky poplatek mohu usetrit pri prihlaseni identitou obcana u elektronickeho podani?	63
1682	elektronicke podani bez zaruceneho elektronickeho podpisu	63
1683	podani do datove schranky	63
1684	elektronicke podani	63
1685	e-podani	63
1686	sleva pri podani elektronicky	63
1687	sleva pri elektronickem podani	63
1688	elektronicky vyplnitelne formulare	63
1689	sleva 20 %	63
1690	je mozne dorucit do datove schranky ?	63
1691	je mozne doruceni do datove schranky ?	63
1692	je mozne dorucit  e-mailem ?	63
1693	je mozne doruceni e-mailem ?	63
1694	je mozne dorucit  postou?	63
1695	je mozne doruceni postou?	63
1696	kde mohu najit resersni databazi patentu a uzitnych vzoru?	64
1697	jake informace zahrnuje resersni databaze patentu a uzitnych vzoru?	64
1698	odkazy na zahranicni databaze patentu a uzitnych vzoru	64
1699	jak vyuzit resersnich sluzeb uradu pro patenty a uzitne vzory	64
1700	jak objednat resersni sluzby uradu pro patenty a uzitne vzory	64
1701	forma objednani resersnich sluzeb patentu a uzitnych vzoru	64
1702	formular objednavky resersnich sluzeb patentu a uzitnych vzoru	64
1703	objednavka resersnich sluzeb patentu a uzitnych vzoru	64
1704	jak dlouho trva zpracovani reserse na patent?	64
1705	jak dlouho trva zpracovat resersi na patent?	64
1706	jake jsou naklady na resersni sluzby uradu?	64
1707	kolik stoji resersni sluzby uradu?	64
1708	cenik resersnich sluzeb uradu	64
1709	poplatek za resersni sluzby uradu	64
1710	placeni za resersni sluzby uradu	64
1711	kde najdu informace k prihlasovani do zahranici?	65
1712	kde najdu obecne informace k prihlasovani do zahranici?	65
1713	prihlasovani do zahranici	65
1714	prihlaska do zahranici	65
1715	prihlaseni do zahranici	65
1716	zastoupeni pri prihlasovani do zahranici	65
1717	pomoc pri prihlasovani do zahranici	65
1718	zastupovani pri prihlasovani do zahranici	65
1719	existuje nejaka stranka, ktera by mi pomohla s prihlasovanim do zahranici?	65
1720	jake stranky by mi mohly pomoci s prihlasovanim do zahranici?	65
1721	jake jsou moje moznosti, pokud potrebuji odbornou pomoc pri prihlasovani do zahranici?	65
1722	kdo mi pomuze s prihlasenim do zahranici?	65
1723	kde mohu nalezt vice informaci o zastupovani pri prihlasovani do zahranici?	65
1724	kolik let plati patent?	66
1725	jak dlouho plati patent?	66
1726	kolik let plati udeleny patent?	66
1727	jak dlouho plati udeleny patent?	66
1728	ucinky udeleni patentu	66
1729	ucinky zapisu patentu	66
1730	co znamena priorita u vynalezu ?	66
1731	co znamena pravo prednosti u vynalezu ?	66
1732	co znamena priorita u patentu?	66
1733	co znamena pravo prednosti u patentu?	66
1734	co udelat po udeleni patentu?	66
1735	povinnosti majitele patentu	66
1736	zverejneni prihlasky vynalezu	66
1737	udrzovaci poplatky za patent	66
1738	variabilni symbol pro platbu udrzovacich poplatku za patent	66
1739	jak dlouho lze platit udrzovaci poplatky za patent?	66
1740	je nejaka zadost o prodlouzeni patentu?	66
1741	existuje zadost o prodlouzeni patentu?	66
1742	kde najdu zadost o prodlouzeni patentu?	66
1743	je nejaka zadost o udrzeni patentu?	66
1744	existuje zadost o udrzeni patentu?	66
1745	kde najdu zadost o udrzeni patentu?	66
1746	je nejaka zadost o udrzovani patentu?	66
1747	existuje zadost o udrzovani patentu?	66
1748	kde najdu zadost o udrzovani patentu?	66
1749	jak mohu podat prihlasku patentu ?	67
1750	kam mohu podat prihlasku patentu ?	67
1751	jak  podat prihlasku patentu ?	67
1752	kam podat prihlasku patentu ?	67
1753	jak  mam podat prihlasku patentu ?	67
1754	kam mam podat prihlasku patentu ?	67
1755	jak  muzu podat prihlasku patentu ?	67
1756	kam muzu podat prihlasku patentu ?	67
1757	jak mohu podat prihlasku vynalezu?	67
1758	kam mohu podat prihlasku vynalezu?	67
1759	jak  podat prihlasku vynalezu?	67
1760	kam podat prihlasku vynalezu?	67
1761	jak  mam podat prihlasku vynalezu?	67
1762	kam mam podat prihlasku vynalezu?	67
1763	jak  muzu podat prihlasku vynalezu?	67
1764	kam muzu podat prihlasku vynalezu?	67
1765	je mozne podani prihlasky patentu elektronicky?	67
1766	muzu podani prihlasky patentu elektronicky?	67
1767	mohu podani prihlasky patentu elektronicky?	67
1768	jde podani prihlasky patentu elektronicky?	67
1769	je mozne podani prihlasky vynalezu elektronicky?	67
1770	muzu podani prihlasky vynalezu elektronicky?	67
1771	mohu podani prihlasky vynalezu elektronicky?	67
1772	jde podani prihlasky vynalezu elektronicky?	67
1773	kdo muze podat prihlasku patentu ?	67
1774	kdo je opravnen podat prihlasku patentu ?	67
1775	kdo muze podat prihlasku vynalezu?	67
1776	kdo je opravnen podat prihlasku vynalezu?	67
1777	muze pravnicka osoba podat prihlasku patentu ?	67
1778	muze pravnicka osoba podat prihlasku vynalezu?	67
1779	formular podani patentu	67
1780	formular prihlasky patentu	67
1781	formular podani  vynalezu	67
1782	formular prihlasky vynalezu	67
1783	sleva na spravni poplatek pri elektronickem podani prihlasky patentu	67
1784	sleva na spravni poplatek pri elektronickem podani prihlasky vynalezu	67
1785	je mozne podat prihlasku patentu do datove schranky?	67
1786	muzu podat prihlasku patentu do datove schranky?	67
1787	mohu podat prihlasku patentu do datove schranky?	67
1788	jde podat prihlasku patentu do datove schranky?	67
1789	je mozne podat prihlasku vynalezu do datove schranky?	67
1790	muzu podat prihlasku vynalezu do datove schranky?	67
1791	mohu podat prihlasku vynalezu do datove schranky?	67
1792	jde podat prihlasku vynalezu do datove schranky?	67
1793	pomoc pro prihlasku patentu	68
1794	odborne zastoupeni pro prihlasku patentu	68
1795	pomoc pro podani prihlasky patentu	68
1796	odborne zastoupeni pro podani prihlasky patentu	68
1797	pomoc pro prihlasku  vynalezu	68
1798	odborne zastoupeni pro prihlasku  vynalezu	68
1799	pomoc pro podani prihlasky vynalezu	68
1800	odborne zastoupeni pro podani prihlasky vynalezu	68
1801	existuji advokatni kancelare, ktere se zabyvaji patenty ?	68
1802	existuji advokatni kancelare, ktere se zabyvaji vynalezy?	68
1803	pravni zastoupeni pro zadatele o patentu	68
1804	pravni zastoupeni pro prihlasku patentu	68
1805	pravni zastoupeni pro podani prihlasky patentu	68
1806	pravni zastoupeni pro zadatele o  vynalezu	68
1807	pravni zastoupeni pro prihlasku  vynalezu	68
1808	pravni zastoupeni pro podani prihlasky vynalezu	68
1809	kdo me muze zastupovat pri podavani prihlasky patentu ?	68
1810	kdo mi muze pomoci pri podavani prihlasky patentu ?	68
1811	kdo me muze zastupovat pri podavani prihlasky vynalezu?	68
1812	kdo mi muze pomoci pri podavani prihlasky vynalezu?	68
1813	informace o zastupovani pri podavani prihlasky patentu	68
1814	informace o zastupovani pri podavani prihlasky vynalezu	68
1815	jake nasledky muze mit nespravne formulovane patentove naroky?	68
1816	nasledky nespravne formulovanych patentovych naroku?	68
1817	proc je vhodne nechat se zastoupit?	68
1818	prihlaska vynalezu	69
1819	prihlaska patentu	69
1820	casti prihlasky vynalezu	69
1821	casti prihlasky patentu	69
1822	pozadavky prihlasky vynalezu	69
1823	nalezitosti prihlasky vynalezu	69
1824	pozadavky prihlasky patentu	69
1825	nalezitosti prihlasky patentu	69
1826	zadost o udeleni patentu	69
1827	formular zadosti o udeleni patentu	69
1828	popis vynalezu v prihlasce	69
1829	co ma byt uvedeno v patentovych narocich zadosti?	69
1830	patentove naroky	69
1831	nazev patentu	69
1832	vymezeni patentu	69
1833	vynalezecka myslenka	69
1834	anotace v prihlasce vynalezu	69
1835	anotace v prihlasce patentu	69
1836	prilohy zadosti o udeleni patentu	69
1837	podlohy zadosti o udeleni patentu	69
1838	co je to pravo prednosti u patentu?	69
1839	co je to priorita u patentu?	69
1840	kde najdu podrobnejsi informace o pozadavcich na prihlasku vynalezu?	69
1841	jak mohu podat prihlasku vynalezu ?	70
1842	kam mohu podat prihlasku vynalezu ?	70
1843	jak  podat prihlasku vynalezu ?	70
1844	kam podat prihlasku vynalezu ?	70
1845	jak  mam podat prihlasku vynalezu ?	70
1846	kam mam podat prihlasku vynalezu ?	70
1847	jak  muzu podat prihlasku vynalezu ?	70
1848	kam muzu podat prihlasku vynalezu ?	70
1849	jak mohu podat prihlasku patentu?	70
1850	kam mohu podat prihlasku patentu?	70
1851	jak  podat prihlasku patentu?	70
1852	kam podat prihlasku patentu?	70
1853	jak  mam podat prihlasku patentu?	70
1854	kam mam podat prihlasku patentu?	70
1855	jak  muzu podat prihlasku patentu?	70
1856	kam muzu podat prihlasku patentu?	70
1857	je mozne podani prihlasky vynalezu elektronicky?	70
1858	muzu podani prihlasky vynalezu elektronicky?	70
1859	mohu podani prihlasky vynalezu elektronicky?	70
1860	jde podani prihlasky vynalezu elektronicky?	70
1861	je mozne podani prihlasky patentu elektronicky?	70
1862	muzu podani prihlasky patentu elektronicky?	70
1863	mohu podani prihlasky patentu elektronicky?	70
1864	jde podani prihlasky patentu elektronicky?	70
1865	kdo muze podat prihlasku vynalezu ?	70
1866	kdo je opravnen podat prihlasku vynalezu ?	70
1867	kdo muze podat prihlasku patentu?	70
1868	kdo je opravnen podat prihlasku patentu?	70
1869	muze pravnicka osoba podat prihlasku vynalezu ?	70
1870	muze pravnicka osoba podat prihlasku patentu?	70
1871	zkoumani prihlasky vynalezu	70
1872	pripominky k patentovatelnosti	70
1873	pripominky k prihlasce patentu	70
1874	jak muze byt patent zrusen?	71
1875	podminky pro zruseni patentu	71
1876	navrh na zruseni patentu	71
1877	pomoc s navrhem na zruseni patentu	71
1878	zastoupeni s navrhem na zruseni patentu	71
1879	jak je mozne zrusit patent?	71
1880	jak lze zrusit patent?	71
1881	jak muzu zrusit patent?	71
1882	jak mohu zrusit patent?	71
1883	jak bych mohl nechat zrusit patent?	71
1884	kolik stoji podani navrhu na zruseni patentu?	71
1885	kolik stoji podani zadosti na zruseni patentu?	71
1886	dusledky zruseni patentu	71
1887	nasledky zruseni patentu	71
1888	ucinky zruseni patentu	71
1889	dusledky  vymazu patentu	71
1890	nasledky  vymazu patentu	71
1891	ucinky vymazu patentu	71
1892	castecne zruseni patentu	71
1893	castecny vymaz patentu	71
1894	zruseni patentu v plnem rozsahu	71
1895	vymaz patentu v plnem rozsahu	71
1896	uplne zruseni patentu	71
1897	uplne vymaz patentu	71
1898	formular pro vymaz patentu	71
1899	formular pro zruseni patentu	71
1900	jak oduvodnit navrh na zruseni patentu?	71
1901	jak oduvodnit navrh na vymaz patentu?	71
1902	je mozne zrusit patent castecne?	71
1903	dukazy na vymaz patentu	71
1904	dukazy na zruseni patentu	71
1905	jak overit novost?	72
1906	kde overit novost?	72
1907	novost	72
1908	novost obecne	72
1909	kde lze provest resersi?	72
1910	kde je mozne provest resersi?	72
1911	jak muzu provest resersi?	72
1912	jak mohu provest resersi?	72
1913	resersni sluzby	72
1914	objednani resersni sluzby u uradu?	72
1915	objednavka resersni sluzby u uradu?	72
1916	jak dlouho trva zpracovani reserse ?	72
1917	jak dlouho trva zpracovat resersi?	72
1918	kolik stoji provedeni reserse u uradu?	72
1919	jaky je poplatek za provedeni reserse u uradu?	72
1920	kolik se plati za provedeni reserse u uradu?	72
1921	kolik zaplatim za provedeni reserse u uradu?	72
1922	poplatek za vystupy z reserse	72
1923	jak podat zadost o resersi u uradu?	72
1924	jakou cestou podat zadost o resersi u uradu?	72
1925	jakym zpusobem podat zadost o resersi u uradu?	72
1926	reserse uradem	72
1927	formular objednavky resersnich sluzeb	72
1928	narodni databaze prumyslovych prav	73
1929	ceska databaze prumyslovych prav	73
1930	tuzemska databaze prumyslovych prav	73
1931	jake narodni databaze jsou k dispozici?	73
1932	informativni reserse	73
1933	odkazy na narodni databaze	73
1934	odkazy na ceske databaze	73
1935	bezplatna reserse	73
1936	reserse zdarma	73
1937	reserse napric vsemi druhy prumyslovych prav	73
1938	narodni prumyslovepravni databaze	73
1939	souhrnna reserse	73
1940	odkazy na zahranicni databaze	74
1941	zahranicni databaze	74
1942	volne dostupne zahranicni databaze	74
1943	zahranicni databaze na internetu	74
1944	jake online zahranicni databaze jsou dostupne na internetu a kde je mohu najit?	74
1945	jaky je odkaz na zahranicni online databaze, ktere jsou volne dostupne na internetu?	74
1946	rozhodnuti evropskeho soudniho dvora	74
1947	jake tridici systemy se vyuzivaji pri resersich?	75
1948	tridici systemy	75
1949	trideni	75
1950	tridici systemy pro reserse	75
1951	mezinarodni trideni	75
1952	mezinarodni tridici systemy	75
1953	nicejske trideni	75
1954	niceske trideni	75
1955	nyceske trideni	75
1956	locarnske trideni	75
1957	locarnsky tridici system	75
1958	sysmem locarno	75
1959	system lokarno	75
1960	lokarnske trideni	75
1961	odkaz na tridniky	75
1962	mezinarodni patentove trideni	75
1963	mezinarodni trideni prumyslovych vzoru	75
1964	mezinarodni trideni vyrobku a sluzeb	75
1965	videnske mezinarodni trideni	75
