	question	answer
1647	náležitosti přihlášky užitného vzoru	Pomoc, případně odborné zastoupení, mohou nalézt přihlašovatelé u patentových zástupců a u advokátních kanceláří. Více informací o zastupování je možné nalézt na webových stránkách Komory patentových zástupců a České advokátní komory. Zaměstnanci Úřadu průmyslového vlastnictví poskytují všeobecné informace o jednotlivých institutech průmyslového práva, formálních požadavcích na přihlášky či okolnostech řízení o těchto přihláškách, o správních poplatcích a provádění rešerší. Je možné kontaktovat informační středisko Úřadu nebo se obrátit na náš Helpdesk. Přihláška - náležitosti Přihláška užitného vzoru smí obsahovat jen jedno technické řešení nebo skupinu řešení, která jsou vzájemně spojena tak, že uskutečňují jedinou technickou myšlenku.  Přihláška užitného vzoru se skládá ze tří částí, a to z žádosti o zápis užitného vzoru do rejstříku,  podloh objasňujících technické řešení a  případných příloh. Žádost o zápis užitného vzoru se podává na předepsaném formuláři Úřadu: Elektronicky vyplnitelné formuláře bez možnosti onlajn podání, včetně nápovědy pro vyplnění, naleznete zde. Elektronické formuláře určené pro onlajn podání i bližší informace o technických předpokladech pro využití aplikace elektronického podání naleznete zde. Podlohy žádosti tvoří popis technického řešení, nejméně jeden nárok na ochranu a výkresy, jsou-li součástí podloh. Popis technického řešení zahrnuje i jeho název, jak je uveden v žádosti o zápis užitného vzoru; název technického řešení má být přesný a stručný, neměl by obsahovat více než 10 slov. Technické řešení musí být v přihlášce vysvětleno tak jasně a  úplně, aby ho mohl odborník v daném oboru uskutečnit. V nárocích na ochranu musí být jasně a stručně vymezen předmět, který má být chráněn užitným vzorem.  Případnými přílohami žádosti mohou být např. plná moc či doklad o nabytí práva na užitný vzor. Požadavky kladené na přihlášku užitného vzoru jsou podrobněji uvedeny v Instrukci předsedy Úřadu průmyslového vlastnictví. Podáním přihlášky užitného vzoru vzniká přihlašovateli právo přednosti - priorita. To především znamená, že v případě udělení ochrany na přihlášený předmět nemůže být jinému přihlašovateli účinně přiznána ochrana na stejný předmět přihlášený později.
1648	části přihlášky užitného vzoru	Pomoc, případně odborné zastoupení, mohou nalézt přihlašovatelé u patentových zástupců a u advokátních kanceláří. Více informací o zastupování je možné nalézt na webových stránkách Komory patentových zástupců a České advokátní komory. Zaměstnanci Úřadu průmyslového vlastnictví poskytují všeobecné informace o jednotlivých institutech průmyslového práva, formálních požadavcích na přihlášky či okolnostech řízení o těchto přihláškách, o správních poplatcích a provádění rešerší. Je možné kontaktovat informační středisko Úřadu nebo se obrátit na náš Helpdesk. Přihláška - náležitosti Přihláška užitného vzoru smí obsahovat jen jedno technické řešení nebo skupinu řešení, která jsou vzájemně spojena tak, že uskutečňují jedinou technickou myšlenku.  Přihláška užitného vzoru se skládá ze tří částí, a to z žádosti o zápis užitného vzoru do rejstříku,  podloh objasňujících technické řešení a  případných příloh. Žádost o zápis užitného vzoru se podává na předepsaném formuláři Úřadu: Elektronicky vyplnitelné formuláře bez možnosti onlajn podání, včetně nápovědy pro vyplnění, naleznete zde. Elektronické formuláře určené pro onlajn podání i bližší informace o technických předpokladech pro využití aplikace elektronického podání naleznete zde. Podlohy žádosti tvoří popis technického řešení, nejméně jeden nárok na ochranu a výkresy, jsou-li součástí podloh. Popis technického řešení zahrnuje i jeho název, jak je uveden v žádosti o zápis užitného vzoru; název technického řešení má být přesný a stručný, neměl by obsahovat více než 10 slov. Technické řešení musí být v přihlášce vysvětleno tak jasně a  úplně, aby ho mohl odborník v daném oboru uskutečnit. V nárocích na ochranu musí být jasně a stručně vymezen předmět, který má být chráněn užitným vzorem.  Případnými přílohami žádosti mohou být např. plná moc či doklad o nabytí práva na užitný vzor. Požadavky kladené na přihlášku užitného vzoru jsou podrobněji uvedeny v Instrukci předsedy Úřadu průmyslového vlastnictví. Podáním přihlášky užitného vzoru vzniká přihlašovateli právo přednosti - priorita. To především znamená, že v případě udělení ochrany na přihlášený předmět nemůže být jinému přihlašovateli účinně přiznána ochrana na stejný předmět přihlášený později.
1649	součásti přihlášky užitného vzoru	Pomoc, případně odborné zastoupení, mohou nalézt přihlašovatelé u patentových zástupců a u advokátních kanceláří. Více informací o zastupování je možné nalézt na webových stránkách Komory patentových zástupců a České advokátní komory. Zaměstnanci Úřadu průmyslového vlastnictví poskytují všeobecné informace o jednotlivých institutech průmyslového práva, formálních požadavcích na přihlášky či okolnostech řízení o těchto přihláškách, o správních poplatcích a provádění rešerší. Je možné kontaktovat informační středisko Úřadu nebo se obrátit na náš Helpdesk. Přihláška - náležitosti Přihláška užitného vzoru smí obsahovat jen jedno technické řešení nebo skupinu řešení, která jsou vzájemně spojena tak, že uskutečňují jedinou technickou myšlenku.  Přihláška užitného vzoru se skládá ze tří částí, a to z žádosti o zápis užitného vzoru do rejstříku,  podloh objasňujících technické řešení a  případných příloh. Žádost o zápis užitného vzoru se podává na předepsaném formuláři Úřadu: Elektronicky vyplnitelné formuláře bez možnosti onlajn podání, včetně nápovědy pro vyplnění, naleznete zde. Elektronické formuláře určené pro onlajn podání i bližší informace o technických předpokladech pro využití aplikace elektronického podání naleznete zde. Podlohy žádosti tvoří popis technického řešení, nejméně jeden nárok na ochranu a výkresy, jsou-li součástí podloh. Popis technického řešení zahrnuje i jeho název, jak je uveden v žádosti o zápis užitného vzoru; název technického řešení má být přesný a stručný, neměl by obsahovat více než 10 slov. Technické řešení musí být v přihlášce vysvětleno tak jasně a  úplně, aby ho mohl odborník v daném oboru uskutečnit. V nárocích na ochranu musí být jasně a stručně vymezen předmět, který má být chráněn užitným vzorem.  Případnými přílohami žádosti mohou být např. plná moc či doklad o nabytí práva na užitný vzor. Požadavky kladené na přihlášku užitného vzoru jsou podrobněji uvedeny v Instrukci předsedy Úřadu průmyslového vlastnictví. Podáním přihlášky užitného vzoru vzniká přihlašovateli právo přednosti - priorita. To především znamená, že v případě udělení ochrany na přihlášený předmět nemůže být jinému přihlašovateli účinně přiznána ochrana na stejný předmět přihlášený později.
1650	přílohy přihlášky užitného vzoru	Pomoc, případně odborné zastoupení, mohou nalézt přihlašovatelé u patentových zástupců a u advokátních kanceláří. Více informací o zastupování je možné nalézt na webových stránkách Komory patentových zástupců a České advokátní komory. Zaměstnanci Úřadu průmyslového vlastnictví poskytují všeobecné informace o jednotlivých institutech průmyslového práva, formálních požadavcích na přihlášky či okolnostech řízení o těchto přihláškách, o správních poplatcích a provádění rešerší. Je možné kontaktovat informační středisko Úřadu nebo se obrátit na náš Helpdesk. Přihláška - náležitosti Přihláška užitného vzoru smí obsahovat jen jedno technické řešení nebo skupinu řešení, která jsou vzájemně spojena tak, že uskutečňují jedinou technickou myšlenku.  Přihláška užitného vzoru se skládá ze tří částí, a to z žádosti o zápis užitného vzoru do rejstříku,  podloh objasňujících technické řešení a  případných příloh. Žádost o zápis užitného vzoru se podává na předepsaném formuláři Úřadu: Elektronicky vyplnitelné formuláře bez možnosti onlajn podání, včetně nápovědy pro vyplnění, naleznete zde. Elektronické formuláře určené pro onlajn podání i bližší informace o technických předpokladech pro využití aplikace elektronického podání naleznete zde. Podlohy žádosti tvoří popis technického řešení, nejméně jeden nárok na ochranu a výkresy, jsou-li součástí podloh. Popis technického řešení zahrnuje i jeho název, jak je uveden v žádosti o zápis užitného vzoru; název technického řešení má být přesný a stručný, neměl by obsahovat více než 10 slov. Technické řešení musí být v přihlášce vysvětleno tak jasně a  úplně, aby ho mohl odborník v daném oboru uskutečnit. V nárocích na ochranu musí být jasně a stručně vymezen předmět, který má být chráněn užitným vzorem.  Případnými přílohami žádosti mohou být např. plná moc či doklad o nabytí práva na užitný vzor. Požadavky kladené na přihlášku užitného vzoru jsou podrobněji uvedeny v Instrukci předsedy Úřadu průmyslového vlastnictví. Podáním přihlášky užitného vzoru vzniká přihlašovateli právo přednosti - priorita. To především znamená, že v případě udělení ochrany na přihlášený předmět nemůže být jinému přihlašovateli účinně přiznána ochrana na stejný předmět přihlášený později.
1651	podlohy přihlášky užitného vzoru	Pomoc, případně odborné zastoupení, mohou nalézt přihlašovatelé u patentových zástupců a u advokátních kanceláří. Více informací o zastupování je možné nalézt na webových stránkách Komory patentových zástupců a České advokátní komory. Zaměstnanci Úřadu průmyslového vlastnictví poskytují všeobecné informace o jednotlivých institutech průmyslového práva, formálních požadavcích na přihlášky či okolnostech řízení o těchto přihláškách, o správních poplatcích a provádění rešerší. Je možné kontaktovat informační středisko Úřadu nebo se obrátit na náš Helpdesk. Přihláška - náležitosti Přihláška užitného vzoru smí obsahovat jen jedno technické řešení nebo skupinu řešení, která jsou vzájemně spojena tak, že uskutečňují jedinou technickou myšlenku.  Přihláška užitného vzoru se skládá ze tří částí, a to z žádosti o zápis užitného vzoru do rejstříku,  podloh objasňujících technické řešení a  případných příloh. Žádost o zápis užitného vzoru se podává na předepsaném formuláři Úřadu: Elektronicky vyplnitelné formuláře bez možnosti onlajn podání, včetně nápovědy pro vyplnění, naleznete zde. Elektronické formuláře určené pro onlajn podání i bližší informace o technických předpokladech pro využití aplikace elektronického podání naleznete zde. Podlohy žádosti tvoří popis technického řešení, nejméně jeden nárok na ochranu a výkresy, jsou-li součástí podloh. Popis technického řešení zahrnuje i jeho název, jak je uveden v žádosti o zápis užitného vzoru; název technického řešení má být přesný a stručný, neměl by obsahovat více než 10 slov. Technické řešení musí být v přihlášce vysvětleno tak jasně a  úplně, aby ho mohl odborník v daném oboru uskutečnit. V nárocích na ochranu musí být jasně a stručně vymezen předmět, který má být chráněn užitným vzorem.  Případnými přílohami žádosti mohou být např. plná moc či doklad o nabytí práva na užitný vzor. Požadavky kladené na přihlášku užitného vzoru jsou podrobněji uvedeny v Instrukci předsedy Úřadu průmyslového vlastnictví. Podáním přihlášky užitného vzoru vzniká přihlašovateli právo přednosti - priorita. To především znamená, že v případě udělení ochrany na přihlášený předmět nemůže být jinému přihlašovateli účinně přiznána ochrana na stejný předmět přihlášený později.
1652	žádost o zápis užitného vzoru	Pomoc, případně odborné zastoupení, mohou nalézt přihlašovatelé u patentových zástupců a u advokátních kanceláří. Více informací o zastupování je možné nalézt na webových stránkách Komory patentových zástupců a České advokátní komory. Zaměstnanci Úřadu průmyslového vlastnictví poskytují všeobecné informace o jednotlivých institutech průmyslového práva, formálních požadavcích na přihlášky či okolnostech řízení o těchto přihláškách, o správních poplatcích a provádění rešerší. Je možné kontaktovat informační středisko Úřadu nebo se obrátit na náš Helpdesk. Přihláška - náležitosti Přihláška užitného vzoru smí obsahovat jen jedno technické řešení nebo skupinu řešení, která jsou vzájemně spojena tak, že uskutečňují jedinou technickou myšlenku.  Přihláška užitného vzoru se skládá ze tří částí, a to z žádosti o zápis užitného vzoru do rejstříku,  podloh objasňujících technické řešení a  případných příloh. Žádost o zápis užitného vzoru se podává na předepsaném formuláři Úřadu: Elektronicky vyplnitelné formuláře bez možnosti onlajn podání, včetně nápovědy pro vyplnění, naleznete zde. Elektronické formuláře určené pro onlajn podání i bližší informace o technických předpokladech pro využití aplikace elektronického podání naleznete zde. Podlohy žádosti tvoří popis technického řešení, nejméně jeden nárok na ochranu a výkresy, jsou-li součástí podloh. Popis technického řešení zahrnuje i jeho název, jak je uveden v žádosti o zápis užitného vzoru; název technického řešení má být přesný a stručný, neměl by obsahovat více než 10 slov. Technické řešení musí být v přihlášce vysvětleno tak jasně a  úplně, aby ho mohl odborník v daném oboru uskutečnit. V nárocích na ochranu musí být jasně a stručně vymezen předmět, který má být chráněn užitným vzorem.  Případnými přílohami žádosti mohou být např. plná moc či doklad o nabytí práva na užitný vzor. Požadavky kladené na přihlášku užitného vzoru jsou podrobněji uvedeny v Instrukci předsedy Úřadu průmyslového vlastnictví. Podáním přihlášky užitného vzoru vzniká přihlašovateli právo přednosti - priorita. To především znamená, že v případě udělení ochrany na přihlášený předmět nemůže být jinému přihlašovateli účinně přiznána ochrana na stejný předmět přihlášený později.
1653	žádost o zapsání užitného vzoru	Pomoc, případně odborné zastoupení, mohou nalézt přihlašovatelé u patentových zástupců a u advokátních kanceláří. Více informací o zastupování je možné nalézt na webových stránkách Komory patentových zástupců a České advokátní komory. Zaměstnanci Úřadu průmyslového vlastnictví poskytují všeobecné informace o jednotlivých institutech průmyslového práva, formálních požadavcích na přihlášky či okolnostech řízení o těchto přihláškách, o správních poplatcích a provádění rešerší. Je možné kontaktovat informační středisko Úřadu nebo se obrátit na náš Helpdesk. Přihláška - náležitosti Přihláška užitného vzoru smí obsahovat jen jedno technické řešení nebo skupinu řešení, která jsou vzájemně spojena tak, že uskutečňují jedinou technickou myšlenku.  Přihláška užitného vzoru se skládá ze tří částí, a to z žádosti o zápis užitného vzoru do rejstříku,  podloh objasňujících technické řešení a  případných příloh. Žádost o zápis užitného vzoru se podává na předepsaném formuláři Úřadu: Elektronicky vyplnitelné formuláře bez možnosti onlajn podání, včetně nápovědy pro vyplnění, naleznete zde. Elektronické formuláře určené pro onlajn podání i bližší informace o technických předpokladech pro využití aplikace elektronického podání naleznete zde. Podlohy žádosti tvoří popis technického řešení, nejméně jeden nárok na ochranu a výkresy, jsou-li součástí podloh. Popis technického řešení zahrnuje i jeho název, jak je uveden v žádosti o zápis užitného vzoru; název technického řešení má být přesný a stručný, neměl by obsahovat více než 10 slov. Technické řešení musí být v přihlášce vysvětleno tak jasně a  úplně, aby ho mohl odborník v daném oboru uskutečnit. V nárocích na ochranu musí být jasně a stručně vymezen předmět, který má být chráněn užitným vzorem.  Případnými přílohami žádosti mohou být např. plná moc či doklad o nabytí práva na užitný vzor. Požadavky kladené na přihlášku užitného vzoru jsou podrobněji uvedeny v Instrukci předsedy Úřadu průmyslového vlastnictví. Podáním přihlášky užitného vzoru vzniká přihlašovateli právo přednosti - priorita. To především znamená, že v případě udělení ochrany na přihlášený předmět nemůže být jinému přihlašovateli účinně přiznána ochrana na stejný předmět přihlášený později.
1654	žádost o registraci užitného vzoru	Pomoc, případně odborné zastoupení, mohou nalézt přihlašovatelé u patentových zástupců a u advokátních kanceláří. Více informací o zastupování je možné nalézt na webových stránkách Komory patentových zástupců a České advokátní komory. Zaměstnanci Úřadu průmyslového vlastnictví poskytují všeobecné informace o jednotlivých institutech průmyslového práva, formálních požadavcích na přihlášky či okolnostech řízení o těchto přihláškách, o správních poplatcích a provádění rešerší. Je možné kontaktovat informační středisko Úřadu nebo se obrátit na náš Helpdesk. Přihláška - náležitosti Přihláška užitného vzoru smí obsahovat jen jedno technické řešení nebo skupinu řešení, která jsou vzájemně spojena tak, že uskutečňují jedinou technickou myšlenku.  Přihláška užitného vzoru se skládá ze tří částí, a to z žádosti o zápis užitného vzoru do rejstříku,  podloh objasňujících technické řešení a  případných příloh. Žádost o zápis užitného vzoru se podává na předepsaném formuláři Úřadu: Elektronicky vyplnitelné formuláře bez možnosti onlajn podání, včetně nápovědy pro vyplnění, naleznete zde. Elektronické formuláře určené pro onlajn podání i bližší informace o technických předpokladech pro využití aplikace elektronického podání naleznete zde. Podlohy žádosti tvoří popis technického řešení, nejméně jeden nárok na ochranu a výkresy, jsou-li součástí podloh. Popis technického řešení zahrnuje i jeho název, jak je uveden v žádosti o zápis užitného vzoru; název technického řešení má být přesný a stručný, neměl by obsahovat více než 10 slov. Technické řešení musí být v přihlášce vysvětleno tak jasně a  úplně, aby ho mohl odborník v daném oboru uskutečnit. V nárocích na ochranu musí být jasně a stručně vymezen předmět, který má být chráněn užitným vzorem.  Případnými přílohami žádosti mohou být např. plná moc či doklad o nabytí práva na užitný vzor. Požadavky kladené na přihlášku užitného vzoru jsou podrobněji uvedeny v Instrukci předsedy Úřadu průmyslového vlastnictví. Podáním přihlášky užitného vzoru vzniká přihlašovateli právo přednosti - priorita. To především znamená, že v případě udělení ochrany na přihlášený předmět nemůže být jinému přihlašovateli účinně přiznána ochrana na stejný předmět přihlášený později.
1655	Kde mohu najít formulář pro podání přihlášky užitného vzoru?	Pomoc, případně odborné zastoupení, mohou nalézt přihlašovatelé u patentových zástupců a u advokátních kanceláří. Více informací o zastupování je možné nalézt na webových stránkách Komory patentových zástupců a České advokátní komory. Zaměstnanci Úřadu průmyslového vlastnictví poskytují všeobecné informace o jednotlivých institutech průmyslového práva, formálních požadavcích na přihlášky či okolnostech řízení o těchto přihláškách, o správních poplatcích a provádění rešerší. Je možné kontaktovat informační středisko Úřadu nebo se obrátit na náš Helpdesk. Přihláška - náležitosti Přihláška užitného vzoru smí obsahovat jen jedno technické řešení nebo skupinu řešení, která jsou vzájemně spojena tak, že uskutečňují jedinou technickou myšlenku.  Přihláška užitného vzoru se skládá ze tří částí, a to z žádosti o zápis užitného vzoru do rejstříku,  podloh objasňujících technické řešení a  případných příloh. Žádost o zápis užitného vzoru se podává na předepsaném formuláři Úřadu: Elektronicky vyplnitelné formuláře bez možnosti onlajn podání, včetně nápovědy pro vyplnění, naleznete zde. Elektronické formuláře určené pro onlajn podání i bližší informace o technických předpokladech pro využití aplikace elektronického podání naleznete zde. Podlohy žádosti tvoří popis technického řešení, nejméně jeden nárok na ochranu a výkresy, jsou-li součástí podloh. Popis technického řešení zahrnuje i jeho název, jak je uveden v žádosti o zápis užitného vzoru; název technického řešení má být přesný a stručný, neměl by obsahovat více než 10 slov. Technické řešení musí být v přihlášce vysvětleno tak jasně a  úplně, aby ho mohl odborník v daném oboru uskutečnit. V nárocích na ochranu musí být jasně a stručně vymezen předmět, který má být chráněn užitným vzorem.  Případnými přílohami žádosti mohou být např. plná moc či doklad o nabytí práva na užitný vzor. Požadavky kladené na přihlášku užitného vzoru jsou podrobněji uvedeny v Instrukci předsedy Úřadu průmyslového vlastnictví. Podáním přihlášky užitného vzoru vzniká přihlašovateli právo přednosti - priorita. To především znamená, že v případě udělení ochrany na přihlášený předmět nemůže být jinému přihlašovateli účinně přiznána ochrana na stejný předmět přihlášený později.
1656	Kde lze najít formulář pro podání přihlášky užitného vzoru?	Pomoc, případně odborné zastoupení, mohou nalézt přihlašovatelé u patentových zástupců a u advokátních kanceláří. Více informací o zastupování je možné nalézt na webových stránkách Komory patentových zástupců a České advokátní komory. Zaměstnanci Úřadu průmyslového vlastnictví poskytují všeobecné informace o jednotlivých institutech průmyslového práva, formálních požadavcích na přihlášky či okolnostech řízení o těchto přihláškách, o správních poplatcích a provádění rešerší. Je možné kontaktovat informační středisko Úřadu nebo se obrátit na náš Helpdesk. Přihláška - náležitosti Přihláška užitného vzoru smí obsahovat jen jedno technické řešení nebo skupinu řešení, která jsou vzájemně spojena tak, že uskutečňují jedinou technickou myšlenku.  Přihláška užitného vzoru se skládá ze tří částí, a to z žádosti o zápis užitného vzoru do rejstříku,  podloh objasňujících technické řešení a  případných příloh. Žádost o zápis užitného vzoru se podává na předepsaném formuláři Úřadu: Elektronicky vyplnitelné formuláře bez možnosti onlajn podání, včetně nápovědy pro vyplnění, naleznete zde. Elektronické formuláře určené pro onlajn podání i bližší informace o technických předpokladech pro využití aplikace elektronického podání naleznete zde. Podlohy žádosti tvoří popis technického řešení, nejméně jeden nárok na ochranu a výkresy, jsou-li součástí podloh. Popis technického řešení zahrnuje i jeho název, jak je uveden v žádosti o zápis užitného vzoru; název technického řešení má být přesný a stručný, neměl by obsahovat více než 10 slov. Technické řešení musí být v přihlášce vysvětleno tak jasně a  úplně, aby ho mohl odborník v daném oboru uskutečnit. V nárocích na ochranu musí být jasně a stručně vymezen předmět, který má být chráněn užitným vzorem.  Případnými přílohami žádosti mohou být např. plná moc či doklad o nabytí práva na užitný vzor. Požadavky kladené na přihlášku užitného vzoru jsou podrobněji uvedeny v Instrukci předsedy Úřadu průmyslového vlastnictví. Podáním přihlášky užitného vzoru vzniká přihlašovateli právo přednosti - priorita. To především znamená, že v případě udělení ochrany na přihlášený předmět nemůže být jinému přihlašovateli účinně přiznána ochrana na stejný předmět přihlášený později.
1657	Kde je možné najít formulář pro podání přihlášky užitného vzoru?	Pomoc, případně odborné zastoupení, mohou nalézt přihlašovatelé u patentových zástupců a u advokátních kanceláří. Více informací o zastupování je možné nalézt na webových stránkách Komory patentových zástupců a České advokátní komory. Zaměstnanci Úřadu průmyslového vlastnictví poskytují všeobecné informace o jednotlivých institutech průmyslového práva, formálních požadavcích na přihlášky či okolnostech řízení o těchto přihláškách, o správních poplatcích a provádění rešerší. Je možné kontaktovat informační středisko Úřadu nebo se obrátit na náš Helpdesk. Přihláška - náležitosti Přihláška užitného vzoru smí obsahovat jen jedno technické řešení nebo skupinu řešení, která jsou vzájemně spojena tak, že uskutečňují jedinou technickou myšlenku.  Přihláška užitného vzoru se skládá ze tří částí, a to z žádosti o zápis užitného vzoru do rejstříku,  podloh objasňujících technické řešení a  případných příloh. Žádost o zápis užitného vzoru se podává na předepsaném formuláři Úřadu: Elektronicky vyplnitelné formuláře bez možnosti onlajn podání, včetně nápovědy pro vyplnění, naleznete zde. Elektronické formuláře určené pro onlajn podání i bližší informace o technických předpokladech pro využití aplikace elektronického podání naleznete zde. Podlohy žádosti tvoří popis technického řešení, nejméně jeden nárok na ochranu a výkresy, jsou-li součástí podloh. Popis technického řešení zahrnuje i jeho název, jak je uveden v žádosti o zápis užitného vzoru; název technického řešení má být přesný a stručný, neměl by obsahovat více než 10 slov. Technické řešení musí být v přihlášce vysvětleno tak jasně a  úplně, aby ho mohl odborník v daném oboru uskutečnit. V nárocích na ochranu musí být jasně a stručně vymezen předmět, který má být chráněn užitným vzorem.  Případnými přílohami žádosti mohou být např. plná moc či doklad o nabytí práva na užitný vzor. Požadavky kladené na přihlášku užitného vzoru jsou podrobněji uvedeny v Instrukci předsedy Úřadu průmyslového vlastnictví. Podáním přihlášky užitného vzoru vzniká přihlašovateli právo přednosti - priorita. To především znamená, že v případě udělení ochrany na přihlášený předmět nemůže být jinému přihlašovateli účinně přiznána ochrana na stejný předmět přihlášený později.
1658	Kde můžu najít formulář pro podání přihlášky užitného vzoru?	Pomoc, případně odborné zastoupení, mohou nalézt přihlašovatelé u patentových zástupců a u advokátních kanceláří. Více informací o zastupování je možné nalézt na webových stránkách Komory patentových zástupců a České advokátní komory. Zaměstnanci Úřadu průmyslového vlastnictví poskytují všeobecné informace o jednotlivých institutech průmyslového práva, formálních požadavcích na přihlášky či okolnostech řízení o těchto přihláškách, o správních poplatcích a provádění rešerší. Je možné kontaktovat informační středisko Úřadu nebo se obrátit na náš Helpdesk. Přihláška - náležitosti Přihláška užitného vzoru smí obsahovat jen jedno technické řešení nebo skupinu řešení, která jsou vzájemně spojena tak, že uskutečňují jedinou technickou myšlenku.  Přihláška užitného vzoru se skládá ze tří částí, a to z žádosti o zápis užitného vzoru do rejstříku,  podloh objasňujících technické řešení a  případných příloh. Žádost o zápis užitného vzoru se podává na předepsaném formuláři Úřadu: Elektronicky vyplnitelné formuláře bez možnosti onlajn podání, včetně nápovědy pro vyplnění, naleznete zde. Elektronické formuláře určené pro onlajn podání i bližší informace o technických předpokladech pro využití aplikace elektronického podání naleznete zde. Podlohy žádosti tvoří popis technického řešení, nejméně jeden nárok na ochranu a výkresy, jsou-li součástí podloh. Popis technického řešení zahrnuje i jeho název, jak je uveden v žádosti o zápis užitného vzoru; název technického řešení má být přesný a stručný, neměl by obsahovat více než 10 slov. Technické řešení musí být v přihlášce vysvětleno tak jasně a  úplně, aby ho mohl odborník v daném oboru uskutečnit. V nárocích na ochranu musí být jasně a stručně vymezen předmět, který má být chráněn užitným vzorem.  Případnými přílohami žádosti mohou být např. plná moc či doklad o nabytí práva na užitný vzor. Požadavky kladené na přihlášku užitného vzoru jsou podrobněji uvedeny v Instrukci předsedy Úřadu průmyslového vlastnictví. Podáním přihlášky užitného vzoru vzniká přihlašovateli právo přednosti - priorita. To především znamená, že v případě udělení ochrany na přihlášený předmět nemůže být jinému přihlašovateli účinně přiznána ochrana na stejný předmět přihlášený později.
1659	Jaké jsou části přihlášky užitného vzoru?	Pomoc, případně odborné zastoupení, mohou nalézt přihlašovatelé u patentových zástupců a u advokátních kanceláří. Více informací o zastupování je možné nalézt na webových stránkách Komory patentových zástupců a České advokátní komory. Zaměstnanci Úřadu průmyslového vlastnictví poskytují všeobecné informace o jednotlivých institutech průmyslového práva, formálních požadavcích na přihlášky či okolnostech řízení o těchto přihláškách, o správních poplatcích a provádění rešerší. Je možné kontaktovat informační středisko Úřadu nebo se obrátit na náš Helpdesk. Přihláška - náležitosti Přihláška užitného vzoru smí obsahovat jen jedno technické řešení nebo skupinu řešení, která jsou vzájemně spojena tak, že uskutečňují jedinou technickou myšlenku.  Přihláška užitného vzoru se skládá ze tří částí, a to z žádosti o zápis užitného vzoru do rejstříku,  podloh objasňujících technické řešení a  případných příloh. Žádost o zápis užitného vzoru se podává na předepsaném formuláři Úřadu: Elektronicky vyplnitelné formuláře bez možnosti onlajn podání, včetně nápovědy pro vyplnění, naleznete zde. Elektronické formuláře určené pro onlajn podání i bližší informace o technických předpokladech pro využití aplikace elektronického podání naleznete zde. Podlohy žádosti tvoří popis technického řešení, nejméně jeden nárok na ochranu a výkresy, jsou-li součástí podloh. Popis technického řešení zahrnuje i jeho název, jak je uveden v žádosti o zápis užitného vzoru; název technického řešení má být přesný a stručný, neměl by obsahovat více než 10 slov. Technické řešení musí být v přihlášce vysvětleno tak jasně a  úplně, aby ho mohl odborník v daném oboru uskutečnit. V nárocích na ochranu musí být jasně a stručně vymezen předmět, který má být chráněn užitným vzorem.  Případnými přílohami žádosti mohou být např. plná moc či doklad o nabytí práva na užitný vzor. Požadavky kladené na přihlášku užitného vzoru jsou podrobněji uvedeny v Instrukci předsedy Úřadu průmyslového vlastnictví. Podáním přihlášky užitného vzoru vzniká přihlašovateli právo přednosti - priorita. To především znamená, že v případě udělení ochrany na přihlášený předmět nemůže být jinému přihlašovateli účinně přiznána ochrana na stejný předmět přihlášený později.
1660	popis technického řešení	Pomoc, případně odborné zastoupení, mohou nalézt přihlašovatelé u patentových zástupců a u advokátních kanceláří. Více informací o zastupování je možné nalézt na webových stránkách Komory patentových zástupců a České advokátní komory. Zaměstnanci Úřadu průmyslového vlastnictví poskytují všeobecné informace o jednotlivých institutech průmyslového práva, formálních požadavcích na přihlášky či okolnostech řízení o těchto přihláškách, o správních poplatcích a provádění rešerší. Je možné kontaktovat informační středisko Úřadu nebo se obrátit na náš Helpdesk. Přihláška - náležitosti Přihláška užitného vzoru smí obsahovat jen jedno technické řešení nebo skupinu řešení, která jsou vzájemně spojena tak, že uskutečňují jedinou technickou myšlenku.  Přihláška užitného vzoru se skládá ze tří částí, a to z žádosti o zápis užitného vzoru do rejstříku,  podloh objasňujících technické řešení a  případných příloh. Žádost o zápis užitného vzoru se podává na předepsaném formuláři Úřadu: Elektronicky vyplnitelné formuláře bez možnosti onlajn podání, včetně nápovědy pro vyplnění, naleznete zde. Elektronické formuláře určené pro onlajn podání i bližší informace o technických předpokladech pro využití aplikace elektronického podání naleznete zde. Podlohy žádosti tvoří popis technického řešení, nejméně jeden nárok na ochranu a výkresy, jsou-li součástí podloh. Popis technického řešení zahrnuje i jeho název, jak je uveden v žádosti o zápis užitného vzoru; název technického řešení má být přesný a stručný, neměl by obsahovat více než 10 slov. Technické řešení musí být v přihlášce vysvětleno tak jasně a  úplně, aby ho mohl odborník v daném oboru uskutečnit. V nárocích na ochranu musí být jasně a stručně vymezen předmět, který má být chráněn užitným vzorem.  Případnými přílohami žádosti mohou být např. plná moc či doklad o nabytí práva na užitný vzor. Požadavky kladené na přihlášku užitného vzoru jsou podrobněji uvedeny v Instrukci předsedy Úřadu průmyslového vlastnictví. Podáním přihlášky užitného vzoru vzniká přihlašovateli právo přednosti - priorita. To především znamená, že v případě udělení ochrany na přihlášený předmět nemůže být jinému přihlašovateli účinně přiznána ochrana na stejný předmět přihlášený později.
